roster_date,RFP_Key,rfp_type_random,rfp_name_random,rfp_location,Name,Address,city,State,Zip,Phone,rfp_primary,program_flag,program_date,active_quarters,base_active_quarters,sap,location_enddate,location_startdate,eligibility_enddate,eligibility_startdate,startdate,enddate
10/2/2024,SCG356347,GPO,HEA,27694,"Castro, Anderson and Wright",180 Robert Isle,Wilsonville,Missouri,38373,691-400-9227,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG453922,GPO,HEA,27694,Morales-Byrd,75689 Hoffman Motorway,Wilsonville,Virginia,23505,6193426126,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG567757,GPO,HEA,27694,"Martinez, Wilkerson and Villegas",65649 Kelley Plaza Apt. 708,Wilsonville,New Hampshire,18161,001-782-785-8880x8836,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG538585,GPO,HEA,27694,Lopez Ltd,3167 Murray Key,Wilsonville,New Hampshire,24766,450.786.3964x9360,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG612420,GPO,HEA,27694,Martinez-Benton,372 Smith Locks Suite 107,Wilsonville,Mississippi,9213,214-836-9176,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG399778,GPO,HEA,27694,"Allen, Davis and Johnson",47421 Wagner Tunnel,Wilsonville,Maryland,30662,255-645-8182x44581,0,Preferred,6/25/2020,7,3,27694,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG705640,PE,myAPP,20381,Morris PLC,07306 Whitney Light Suite 939,Porterville,Idaho,56315,001-864-452-1436,0,Preferred,1/6/2023,7,3,20381,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG429454,PE,myAPP,20381,Gutierrez Group,26838 Beasley Shoals Apt. 016,Porterville,Mississippi,24115,251.772.8466,0,Preferred,1/6/2023,7,3,20381,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG622059,ACUALL,ACUALL,47016,Burns-Wright,6979 Sherry Rest,Longview,North Carolina,7949,001-521-442-4658x6445,0,,,,3,47016,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG404974,Regional Retailer,MED,33083,"Taylor, Williams and Leon",479 Joseph Land Suite 705,Lake Charles,Idaho,46386,001-553-568-5127x826,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG644339,Regional Retailer,MED,33083,"Moreno, Huff and Howell",1116 Roberts Creek Apt. 866,Lake Charles,South Dakota,71938,695-515-3291,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG905489,Regional Retailer,MED,33083,Waters-Stevens,315 Hill Knolls Suite 003,Lake Charles,Nevada,46321,001-381-283-4795,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG416511,Regional Retailer,MED,33083,"Cox, Reed and Baker",63666 Hanson Locks,Lake Charles,Oklahoma,7396,847.439.1656,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG834941,Regional Retailer,MED,33083,Ali-Collins,64340 Jasmine Mission,Lake Charles,Michigan,17477,759-866-0065x170,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG006178,Regional Retailer,MED,33083,"Green, Stewart and Maynard",301 Henry Manor Suite 552,Lake Charles,New Mexico,53203,407-682-5242x5731,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG150005,Regional Retailer,MED,33083,"Perry, Russell and Thompson",0409 Barbara Knoll,Lake Charles,Hawaii,3957,001-728-692-0534x22718,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG418507,Regional Retailer,MED,33083,"Logan, Silva and Farmer",977 Andrews Harbor,Lake Charles,Oregon,31365,001-903-985-0832x132,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG940678,Regional Retailer,MED,33083,Robinson and Sons,350 Debra Course Suite 727,Lake Charles,Kansas,29348,3549328935,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG218094,Regional Retailer,MED,33083,Ballard-Dunlap,21717 Abigail Heights Suite 347,Lake Charles,Illinois,57879,420.801.8862x451,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG884036,Regional Retailer,MED,33083,Barnes LLC,3403 Emily Plains Suite 622,Lake Charles,Delaware,36900,+1-793-823-7936x50157,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG955082,Regional Retailer,MED,33083,Williams LLC,82699 Krause Extension,Lake Charles,New Jersey,65608,001-831-820-0147x5075,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG743358,Regional Retailer,MED,33083,Thomas PLC,85993 Kirk Neck Suite 778,Lake Charles,Wyoming,94013,620-228-1242x43290,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG170576,Regional Retailer,MED,33083,Kelly Ltd,378 Jose Roads Apt. 467,Lake Charles,Arizona,56264,397-551-5060x85687,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG330191,Regional Retailer,MED,33083,Lawrence-Cruz,042 Johnson Drive,Lake Charles,Louisiana,34827,+1-783-655-5312x792,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG137022,Regional Retailer,MED,33083,"Morgan, Taylor and Fox",303 Robert Drive Suite 938,Lake Charles,Mississippi,99111,8513901559,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG570876,Regional Retailer,MED,33083,"Orr, Mclaughlin and Taylor",25198 Meghan Prairie Apt. 490,Lake Charles,Nevada,71304,354.786.1164x419,1,Preferred,2/20/2020,7,3,33083,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG244878,PE,myAPP,25692,"Martinez, Turner and Donaldson",4895 Scott Port,Johnstown,Wyoming,24411,(542)593-0536x48461,0,Preferred,1/29/2020,7,3,25692,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG168638,myAPP,ACUITY,41736,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624124,myAPP,ACUITY,41736,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG050151,myAPP,ACUITY,41736,"Skinner, Wilson and Carr",801 Nguyen Cape,Charleston,Oregon,45484,(951)416-4218,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG955165,myAPP,ACUITY,41736,"Meyer, Reid and Wells",00432 Randy Mews Apt. 261,Charleston,Illinois,5772,(874)608-2236,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG920000,myAPP,ACUITY,41736,Simpson LLC,8966 Alvarez Road,Charleston,North Carolina,92514,001-901-967-2035x622,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG274469,myAPP,ACUITY,41736,Smith-Clark,88877 Mary Plains Apt. 335,Charleston,Alabama,56516,896-556-2038x801,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG652446,myAPP,ACUITY,41736,"Doyle, Hall and Kelly",428 Gallagher Isle Suite 323,Charleston,California,21630,559.809.8578x550,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG435468,myAPP,ACUITY,41736,Hayes-Wong,600 Gabriel Pike,Charleston,Virginia,98023,001-394-786-4917x104,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG738936,myAPP,ACUITY,41736,"Edwards, Costa and Mora",58465 Harrison Trace Apt. 470,Charleston,Pennsylvania,31964,9507587104,1,,,,3,41736,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,ACUALL,ACUALL,39647,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,1,,,,3,39647,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,ACUALL,ACUALL,39647,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,1,,,,3,39647,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG944071,PE,ADO,39253,Hatfield LLC,8776 Steele Groves Suite 604,Lambertville,North Carolina,81216,001-927-523-2568x347,0,,,,3,39253,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG172014,PE,ADO,39253,Williams PLC,017 Tami Glens,Lambertville,Oregon,13442,461.661.0228x272,0,,,,3,39253,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,myAPP,ACUALL,29263,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,1,,,,3,29263,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG851541,GPO,myAPP,30203,Jordan Ltd,651 Sarah Gateway Suite 160,Brockton,Nebraska,65753,200-885-7614,1,,,,3,30203,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG839413,GPO,myAPP,30203,"Lyons, Nelson and Jensen",8321 Freeman Islands,Brockton,Utah,85420,662-468-6458x260,1,,,,3,30203,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG104324,PE,PECAA,13336,Salas Group,278 Rebecca Junctions,Albertville,Alabama,37870,(707)986-1005,0,Preferred,6/23/2020,7,2,13336,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG007919,ACUALL,ACUALL,47775,Chen-Burch,6418 Alexandra Alley,Clayton,Oregon,13983,(923)835-0323,1,,,,3,47775,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG662973,myAPP,ACUITY,18701,"Ball, Collins and Swanson",04128 Andre Row Apt. 623,Smithtown,New Mexico,16099,636.714.0621x5413,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG377749,myAPP,ACUITY,18701,Riley Inc,642 Anthony Rapid Apt. 221,Smithtown,Pennsylvania,80139,+1-300-296-7884x278,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG301371,myAPP,ACUITY,18701,"Jones, Collins and Glenn",331 James Haven,Smithtown,New York,82906,305-620-9951x036,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG748625,myAPP,ACUITY,18701,Thomas LLC,8791 Alexis Mall,Smithtown,West Virginia,15022,976-718-0103,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG052209,myAPP,ACUITY,18701,"Adams, Weber and Jackson",5701 Hutchinson Trail,Smithtown,Texas,90645,894-319-2989x25800,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG227569,myAPP,ACUITY,18701,Thompson-Diaz,663 Monica Land,Smithtown,Michigan,65744,5547950233,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG936298,myAPP,ACUITY,18701,Cooley Ltd,1935 Renee Ranch,Smithtown,Massachusetts,22938,+1-402-999-2843x1314,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG855124,myAPP,ACUITY,18701,"Jimenez, Turner and Williams",568 Black Road Apt. 710,Smithtown,Delaware,17372,7984356354,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG296998,myAPP,ACUITY,18701,"Bowen, Alvarez and Brewer",49586 White Neck Apt. 672,Smithtown,Rhode Island,43206,909-725-9908,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG450723,myAPP,ACUITY,18701,Brock LLC,471 Richardson Meadows Suite 722,Smithtown,Connecticut,39495,(824)686-6189x4912,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG397629,myAPP,ACUITY,18701,Morris Inc,1396 Dunn Circle,Smithtown,Kentucky,48190,+1-213-631-6110x45801,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG050125,myAPP,ACUITY,18701,Walker PLC,6650 Stark Spring,Smithtown,South Dakota,57132,437.997.9488,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG182722,myAPP,ACUITY,18701,"Willis, Patton and French",62162 Angela Fords,Smithtown,Nebraska,32126,(938)561-9935,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG463196,myAPP,ACUITY,18701,"Banks, Torres and Cook",75299 Daniel Port,Smithtown,Ohio,19193,(717)676-8326x2358,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG349577,myAPP,ACUITY,18701,Curtis PLC,394 Shawn Plains,Smithtown,Georgia,21064,479-793-8744,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG538718,myAPP,ACUITY,18701,"Floyd, Patel and Ortiz",2135 Boone Mountain Apt. 868,Smithtown,Missouri,42568,958-554-7205x065,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG260263,myAPP,ACUITY,18701,"Chase, Mckinney and Gomez",0060 Curtis Glen,Smithtown,Missouri,60725,(264)443-0581x68290,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG015609,myAPP,ACUITY,18701,Villarreal PLC,101 Vega Passage,Smithtown,Illinois,77040,390.404.0202x68688,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG849395,myAPP,ACUITY,18701,Martin-Thompson,05537 Guzman Street Apt. 888,Smithtown,Georgia,60808,893-206-1184,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG336070,myAPP,ACUITY,18701,Edwards-King,3320 Harrington Alley,Smithtown,Mississippi,16078,001-642-356-5753x44544,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG143992,myAPP,ACUITY,18701,Goodwin-Baker,6481 Rodriguez Land,Smithtown,New Hampshire,26781,423.352.9789,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG101364,myAPP,ACUITY,18701,Mcguire Inc,7804 Jessica Trafficway Apt. 095,Smithtown,Idaho,54950,961.821.3321x5811,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG089926,myAPP,ACUITY,18701,Barker-Jimenez,325 Catherine Ranch,Smithtown,New York,68441,291.634.8930,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG785113,myAPP,ACUITY,18701,Morgan-Johnson,56652 Denise Extension Apt. 420,Smithtown,North Dakota,44329,203.484.9381,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG271231,myAPP,ACUITY,18701,"Fuentes, Williams and Eaton",9789 Mayer Canyon Apt. 155,Smithtown,Tennessee,56208,-4663,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG103106,myAPP,ACUITY,18701,"Bowman, Ray and Hayes",479 Jackson Flats,Smithtown,Colorado,5790,873-315-5890,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG338257,myAPP,ACUITY,18701,Jackson-Mercado,16190 Janet Station Apt. 953,Smithtown,Vermont,97568,568-271-2671,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG143862,myAPP,ACUITY,18701,Jones PLC,183 Aaron Walk,Smithtown,Arkansas,35953,737.842.6024x0040,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG539147,myAPP,ACUITY,18701,"Davis, Kennedy and Walters",29630 Jesus Fall,Smithtown,Colorado,69154,(548)452-3177x691,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG234363,myAPP,ACUITY,18701,Miller-Watts,6366 Tiffany Club Suite 388,Smithtown,New York,99847,+1-233-224-1177x752,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG497178,myAPP,ACUITY,18701,Bartlett Ltd,780 William Ville,Smithtown,South Dakota,4127,+1-805-400-6381x20665,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG791139,myAPP,ACUITY,18701,"Mckenzie, Collier and Harper",0994 Noble Ramp,Smithtown,Pennsylvania,41796,5113701702,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG107233,myAPP,ACUITY,18701,Jackson-Drake,1966 Lopez Street,Smithtown,Delaware,67653,655-928-5416x28072,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG178937,myAPP,ACUITY,18701,"Mendoza, Newman and Mcpherson",617 Keller Island Apt. 875,Smithtown,Maryland,17421,996-287-8455,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG400778,myAPP,ACUITY,18701,Gordon LLC,64009 Flores Ridges,Smithtown,Missouri,10428,+1-841-390-1290x9177,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG654602,myAPP,ACUITY,18701,Davis PLC,77829 Alexander Light,Smithtown,South Dakota,49450,(450)313-6910x76485,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG004605,myAPP,ACUITY,18701,Wilson PLC,92258 Moore Row,Smithtown,South Dakota,80278,(394)609-8850x673,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG376448,myAPP,ACUITY,18701,"Liu, Kim and Osborn",43968 Charles Valleys,Smithtown,California,47742,559-262-9030,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG691469,myAPP,ACUITY,18701,Reed Inc,468 Robert Lane,Smithtown,Hawaii,1837,(581)457-8451,1,,,,2,18701,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,GPO,ACUITY,50342,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,Preferred,8/12/2020,7,1,50342,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG262551,PE,ADO,48330,Hunt-Mata,07050 Jessica Lane,Harrisville,Rhode Island,73831,575-980-9488x4582,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG052344,PE,ADO,48330,"Carter, Goodwin and Gregory",860 Rodgers Parkway Suite 763,Harrisville,Maine,99941,553.323.5567,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG859273,PE,ADO,48330,"Dougherty, Jimenez and Mckenzie",4965 Melanie Inlet,Harrisville,New Jersey,74682,447-453-6813x0888,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG306131,PE,ADO,48330,Waller-Fischer,63840 Tyler Mount Apt. 561,Harrisville,Alaska,25401,001-352-608-4809x5016,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG077854,PE,ADO,48330,Foster and Sons,84169 George Ports Apt. 678,Harrisville,Ohio,78177,554-449-6862x4761,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG523544,PE,ADO,48330,Davis and Sons,108 Stacey Street,Harrisville,Rhode Island,13594,537.708.5334,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG380540,PE,ADO,48330,Odom-Harris,42289 Anthony Meadow,Harrisville,Pennsylvania,32258,858-239-6867x35416,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG445273,PE,ADO,48330,Bird-Pitts,2089 Montgomery Lakes,Harrisville,Louisiana,84467,001-512-916-0401x8564,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624687,PE,ADO,48330,Collins and Sons,26566 Daniel Point Suite 535,Harrisville,West Virginia,93394,(974)787-6853,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG253064,PE,ADO,48330,Dominguez-Harris,56703 Murphy Island Suite 337,Harrisville,Michigan,39191,341.392.9525,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG733788,PE,ADO,48330,Garcia LLC,31119 Burch Brook,Harrisville,Virginia,83766,001-464-752-4525x025,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG229507,PE,ADO,48330,Alexander-Miller,1377 Morse Ramp,Harrisville,California,32997,428.609.6765x00747,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG953967,PE,ADO,48330,"Baird, Stephens and Davidson",3563 Darren Camp,Harrisville,Arizona,66040,001-284-463-8457x9881,0,,,,2,48330,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG840495,myAPP,myAPP,50743,Tucker PLC,568 Haney Crossing Suite 942,Morristown,Mississippi,20131,+1-665-389-4542x8806,0,,,,3,50743,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG684910,myAPP,myAPP,50743,Flores-Lopez,9606 Richard River,Morristown,Alabama,76870,001-784-674-4610,0,,,,3,50743,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG713733,myAPP,myAPP,50743,"Griffin, Martin and Schultz",2267 Collier Expressway,Morristown,Connecticut,92183,+1-738-531-4764x122,0,,,,3,50743,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG787010,myAPP,myAPP,50743,Brooks-Green,19380 Harris Ridges Suite 021,Morristown,Wisconsin,80158,578-885-5138x5726,0,,,,3,50743,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG692719,myAPP,myAPP,50743,"Flores, Miller and Lynn",252 Nelson Common Suite 114,Morristown,Hawaii,2417,+1-513-604-1697x34702,0,,,,3,50743,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG871955,GPO,ADO,50747,"Frye, Stephenson and Scott",38098 Cunningham Camp,Maryville,Rhode Island,66257,907-986-5642x937,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG744368,GPO,ADO,50747,Garza Inc,5408 Victor Roads Suite 827,Maryville,Indiana,45187,(857)874-5576,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG589797,GPO,ADO,50747,Miller-Smith,6538 Denise Unions Suite 148,Maryville,Wyoming,2776,(876)399-5626x863,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG672725,GPO,ADO,50747,"Harris, Lloyd and Moore",124 Fernandez Locks,Maryville,Louisiana,10929,253-980-9032,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG472100,GPO,ADO,50747,Kim Group,76118 Andrea Isle,Maryville,Vermont,6107,001-752-429-2011,0,,,,3,50747,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
